isin,company_name,type,nse_symbol,bse_script_code,open_date,close_date,listing_date,issue_price,issue_amount_cr,pricing_method,listing_at,lead_manager,year,cohort,sub_qib_x,sub_nii_x,sub_retail_x,sub_total_x,sub_total_x_src,net_sales_yr1,net_sales_yr2,net_sales_yr3,operating_profit_yr1,operating_profit_yr2,operating_profit_yr3,pat_yr1,pat_yr2,pat_yr3,eps_yr1,eps_yr2,eps_yr3,borrowings_yr1,borrowings_yr2,borrowings_yr3,total_assets_yr1,total_assets_yr2,total_assets_yr3,operating_cf_yr1,operating_cf_yr2,operating_cf_yr3,shareholder_funds_yr1,shareholder_funds_yr2,shareholder_funds_yr3,pre_ipo_net_sales,pre_ipo_pat,pre_ipo_pat_margin_pct,pre_ipo_roe_pct,pre_ipo_debt_equity,pre_ipo_fin_year,pre_ipo_years_available,pat_yr3_src,market_maker,market_maker_src,fresh_issue_cr,fresh_issue_cr_src,ofs_cr,ofs_cr_src,ofs_pct,ofs_pct_src,anchor_allocation_cr,anchor_allocation_cr_src,listing_open,listing_open_src,listing_high,listing_high_src,listing_low,listing_low_src,listing_close,listing_close_src,objects_of_issue,objects_of_issue_src,issue_size_cr,issue_size_cr_src
INE170V01027,Salasar Techno Engineering Ltd.,MB,SALASAR,540642.0,2017-07-12,2017-07-17,2017-07-25,108.0,35.95,Fixed Price,"BSE, NSE",Sarthi Capital Advisors,2017,2006-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,259.15,chittorgarh,272.1,chittorgarh,250.0,chittorgarh,259.15,chittorgarh,Working Capital Requirement including margin money | General Corporate Purpose | Issue Expenses,chittorgarh,36.0,chittorgarh
INE949L01017,AU Small Finance Bank Ltd.,MB,AUBANK,540611.0,2017-06-28,2017-06-30,2017-07-10,358.0,1912.51,Bookbuilding,"BSE, NSE",Citigroup Global,2017,2006-2019,78.77,143.51,3.52,53.6,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.0,chittorgarh,100.0,chittorgarh,563.01,chittorgarh,525.0,chittorgarh,545.0,chittorgarh,506.8,chittorgarh,541.2,chittorgarh,,,1913.0,chittorgarh
INE869I01013,GTPL Hathway Ltd.,MB,GTPL,540602.0,2017-06-21,2017-06-23,2017-07-04,170.0,484.8,Bookbuilding,"BSE, NSE",BNP Paribas,2017,2006-2019,1.48,2.85,0.99,1.53,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,chittorgarh,245.0,chittorgarh,50.5,chittorgarh,145.44,chittorgarh,170.0,chittorgarh,174.5,chittorgarh,162.25,chittorgarh,171.65,chittorgarh,"Repayment/pre-payment, in full or part, of certain borrowings availed by the Company | General corporate purposes",chittorgarh,485.0,chittorgarh
INE736A01011,Central Depository Services (India) Ltd.,MB,CDSL,,2017-06-19,2017-06-21,2017-06-30,149.0,523.99,Bookbuilding,NSE,Axis Capital,2017,2006-2019,148.71,563.03,23.83,170.16,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0,chittorgarh,100.0,chittorgarh,154.07,chittorgarh,250.0,chittorgarh,269.95,chittorgarh,250.0,chittorgarh,261.6,chittorgarh,The company will not receive any proceeds of the Offer and all the proceeds of the Offer will go to the Selling Shareholders in the proportion of the Equity Shares offered by them.,chittorgarh,524.0,chittorgarh
INE406M01024,Eris Lifesciences Ltd.,MB,ERIS,540596.0,2017-06-16,2017-06-20,2017-06-29,603.0,1740.49,Bookbuilding,"BSE, NSE",Axis Capital,2017,2006-2019,4.68,0.45,3.51,3.29,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.0,chittorgarh,100.0,chittorgarh,779.45,chittorgarh,612.0,chittorgarh,627.7,chittorgarh,592.3,chittorgarh,601.05,chittorgarh,The company will not receive any proceeds from the Offer and all the proceeds will go to the Selling Shareholders.,chittorgarh,1740.0,chittorgarh
INE010J01012,Tejas Networks Ltd.,MB,TEJASNET,540595.0,2017-06-14,2017-06-16,2017-06-27,257.0,776.69,Bookbuilding,"BSE, NSE",Axis Capital,2017,2006-2019,2.16,0.48,3.1,1.88,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,chittorgarh,327.0,chittorgarh,42.1,chittorgarh,349.51,chittorgarh,257.0,chittorgarh,271.0,chittorgarh,257.0,chittorgarh,263.3,chittorgarh,Capital expenditure towards payment of salaries and wages of the research and development team | Working capital requirement | General corporate purposes,chittorgarh,777.0,chittorgarh
INE488V01015,PSP Projects Ltd.,MB,PSPPROJECT,540544.0,2017-05-17,2017-05-19,2017-05-29,210.0,211.68,Bookbuilding,"BSE, NSE",Karvy Investor Services,2017,2006-2019,8.38,10.39,6.47,8.58,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,chittorgarh,60.0,chittorgarh,28.3,chittorgarh,95.26,chittorgarh,199.0,chittorgarh,208.95,chittorgarh,189.05,chittorgarh,208.95,chittorgarh,Funding working capital requirements of the Company | Funding capital expenditure requirements of the Company | General corporate purposes,chittorgarh,212.0,chittorgarh
INE219X23014,IndiGrid Infrastructure Trust InvIT,MB,INDIGRID,540565.0,2017-05-17,2017-05-19,2017-06-06,100.0,2249.96,Bookbuilding,"BSE, NSE",Citigroup Global,2017,2006-2019,,,,1.35,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,100.0,chittorgarh,100.0,chittorgarh,94.0,chittorgarh,98.45,chittorgarh,"Providing a loan to BDTCL and JTCL for repayment or pre-payment of debt (including any accrued interest and any applicable penalties) of banks, financial institutions, SGL1, SGL2 and repayment of any other long term and short term liabilities and capital expenditure creditors",chittorgarh,2250.0,chittorgarh
INE031A01017,Housing & Urban Development Corp.Ltd.,MB,HUDCO,540530.0,2017-05-08,2017-05-11,2017-05-19,60.0,1209.78,Bookbuilding,"BSE, NSE",ICICI Securities,2017,2006-2019,55.45,330.36,10.79,79.53,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.0,chittorgarh,100.0,chittorgarh,,,73.45,chittorgarh,77.8,chittorgarh,70.55,chittorgarh,72.5,chittorgarh,The company will not receive any proceeds from the Offer and all proceeds shall go to the Selling Shareholder.,chittorgarh,1210.0,chittorgarh
INE183W23014,IRB InvIT Fund InvIT,MB,IRBINVIT,540526.0,2017-05-03,2017-05-05,2017-05-18,102.0,5032.88,Bookbuilding,"BSE, NSE",Credit Suisse Securities,2017,2006-2019,,,,8.57,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745.0,chittorgarh,288.0,chittorgarh,5.7,chittorgarh,,,103.25,chittorgarh,105.0,chittorgarh,99.65,chittorgarh,101.79,chittorgarh,Investment in the Project SPVs by way of an issue of debt | General purposes,chittorgarh,5033.0,chittorgarh
INE807K01035,S.Chand & Co.Ltd.,MB,SCHAND,540497.0,2017-04-26,2017-04-28,2017-05-09,670.0,728.56,Bookbuilding,"BSE, NSE",Axis Bank,2017,2006-2019,44.27,204.65,6.07,59.49,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,chittorgarh,404.0,chittorgarh,55.4,chittorgarh,218.57,chittorgarh,707.0,chittorgarh,707.0,chittorgarh,658.0,chittorgarh,675.85,chittorgarh,"Repayment of loans availed by our Company and one of our Subsidiaries, EPHL, which were utilized towards funding the acquisition of Chhaya | Repayment of loans availed by our Company which was utilized towards funding the acquisition of Chhaya | Repayment of loans availed by Eurasia Publishing House Private Limited, one of our Subsidiaries, which was utilized towards funding the acquisition of Chhaya | Repayment/ prepayment, in full or in part, of certain loans availed of by our Company and certain of our Subsidiaries, VPHPL and NSHPL | Repayment/ prepayment, in full or in part, of certain loans availed of by our Company | Repayment/ prepayment, in full or in part, of certain loans availed of by certain of our Subsidiaries, VPHPL and NSHPL | General corporate purposes",chittorgarh,729.0,chittorgarh
INE274V01019,Shankara Building Products Ltd.,MB,SHANKARA,540425.0,2017-03-22,2017-03-24,2017-04-05,460.0,345.0,Bookbuilding,"BSE, NSE",Equirus Capital,2017,2006-2019,51.62,90.68,15.35,41.88,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,chittorgarh,300.0,chittorgarh,87.0,chittorgarh,103.5,chittorgarh,545.0,chittorgarh,638.0,chittorgarh,545.0,chittorgarh,632.8,chittorgarh,Repayment or pre-payment of loans | General corporate purposes,chittorgarh,345.0,chittorgarh
INE201M01029,CL Educate Ltd.,MB,CLEDUCATE,540403.0,2017-03-20,2017-03-22,2017-03-31,502.0,238.95,Bookbuilding,"BSE, NSE",Kotak Mahindra Capital,2017,2006-2019,3.65,0.21,1.63,1.9,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,chittorgarh,130.0,chittorgarh,54.4,chittorgarh,71.69,chittorgarh,398.0,chittorgarh,417.9,chittorgarh,398.0,chittorgarh,417.9,chittorgarh,"Funding working capital requirements of the Company and the Subsidiaries, GKP and Kestone | Pre-payment of outstanding amount of a debt facility availed of by the Subsidiary, CLIP | Acquisitions and other strategic initiatives | General corporate purposes",chittorgarh,239.0,chittorgarh
INE192R01011,Avenue Supermarts Ltd.,MB,DMART,540376.0,2017-03-08,2017-03-10,2017-03-21,299.0,1870.0,Bookbuilding,"BSE, NSE",Axis Capital,2017,2006-2019,144.62,277.74,7.51,104.59,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,561.0,chittorgarh,604.4,chittorgarh,650.0,chittorgarh,558.75,chittorgarh,640.75,chittorgarh,Repayment or prepayment of a portion of loans and redemption or earlier redemption of NCDs availed by the Company | Construction and purchase of fit outs for new stores | General corporate purposes,chittorgarh,1870.0,chittorgarh
INE919I01024,Music Broadcast Ltd.,MB,RADIOCITY,540366.0,2017-03-06,2017-03-08,2017-03-17,333.0,488.53,Bookbuilding,"BSE, NSE",ICICI Securities,2017,2006-2019,39.78,109.13,9.85,39.67,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,chittorgarh,89.0,chittorgarh,18.2,chittorgarh,146.56,chittorgarh,420.0,chittorgarh,420.0,chittorgarh,368.0,chittorgarh,373.15,chittorgarh,Redemption of the Listed NCDs | Early redemption of the JPL NCDs and repayment/ pre-payment of the JPL ICDs | General corporate purposes,chittorgarh,489.0,chittorgarh
INE118H01025,BSE Ltd.,MB,BSE,,2017-01-23,2017-01-25,2017-02-03,806.0,1243.43,Bookbuilding,NSE,Axis Capital,2017,2006-2019,48.64,159.03,6.48,51.22,nse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.0,chittorgarh,100.0,chittorgarh,373.03,chittorgarh,1085.0,chittorgarh,1200.0,chittorgarh,1065.1,chittorgarh,1069.2,chittorgarh,The Exchange will not receive any proceeds of the Offer and all the proceeds of the Offer will go to the Selling Shareholders in the proportion of the Equity Shares offered by them.,chittorgarh,1243.0,chittorgarh
