isin,company_name,type,nse_symbol,bse_script_code,open_date,close_date,listing_date,issue_price,issue_amount_cr,pricing_method,listing_at,lead_manager,year,market_maker,market_maker_src,fresh_issue_cr,fresh_issue_cr_src,ofs_cr,ofs_cr_src,ofs_pct,ofs_pct_src,anchor_allocation_cr,anchor_allocation_cr_src,listing_open,listing_open_src,listing_high,listing_high_src,listing_low,listing_low_src,listing_close,listing_close_src,objects_of_issue,objects_of_issue_src,issue_size_cr,issue_size_cr_src,sub_qib_x,sub_nii_x,sub_retail_x,sub_total_x,sub_qib_cr,sub_nii_cr,sub_retail_cr,sub_total_cr,gmp_pct,promoter_pre_issue_pct,promoter_post_issue_pct,price_band_low,book_built,lot_size_shares,min_investment_rs,pe_ratio,pat_ttm_cr,sales_ttm_cr,eps_ttm,net_sales_yr1,net_sales_yr2,net_sales_yr3,operating_profit_yr1,operating_profit_yr2,operating_profit_yr3,pat_yr1,pat_yr2,pat_yr3,eps_yr1,eps_yr2,eps_yr3,shareholder_funds_yr1,shareholder_funds_yr2,shareholder_funds_yr3,borrowings_yr1,borrowings_yr2,borrowings_yr3,total_assets_yr1,total_assets_yr2,total_assets_yr3,operating_cf_yr1,operating_cf_yr2,operating_cf_yr3,pre_ipo_pat_margin_pct,pre_ipo_roe_pct,pre_ipo_debt_equity,pre_ipo_net_sales,pre_ipo_pat,pre_ipo_fin_year,pre_ipo_years_available,sub_total_x_src,pat_yr3_src,gmp_pct_src,promoter_post_issue_pct_src,ticker_ns,ticker_bo,confidence,confidence_reason,isin_xchg_check,ticker_needs_review,name_at_ipo,official_isin_name,name_isin_check
INE0Q1S01010,Sunita Tools Ltd.,SME,,544001.0,2023-09-26,2023-10-03,2023-10-11,145.0,22.04,Fixed Price,BSE SME,Aryaman Financial,2023,SS Corporate Securities Ltd.,chittorgarh,18.0,chittorgarh,3.0,chittorgarh,13.6,chittorgarh,,,155.0,chittorgarh,158.0,chittorgarh,147.25,chittorgarh,147.25,chittorgarh,Funding working capital requirements of the Company | General Corporate Purposes | Total,chittorgarh,22.0,chittorgarh,0.0,5.3,21.1,13.2,0.0,58.08,232.52,291.81,37.93,100.0,29.4,145.0,False,1000.0,145000.0,16.9,5.0,30.0,8.6,,26.0,30.0,,8.0,9.0,,5.0,5.0,,8.6,8.4,,26.0,47.0,,4.0,0.0,,38.0,59.0,,-3.0,-8.0,,,,,,,0.0,sharescart,sharescart,ipowatch,sharescart,,544001.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Sunita Tools Ltd.,Sunita Tools Ltd,match
INE0QFE01017,Goyal Salt Ltd.,SME,GOYALSALT,,2023-09-26,2023-10-03,2023-10-11,38.0,18.63,Bookbuilding,NSE SME,Holani Consultants,2023,Holani Consultants Pvt.Ltd.,chittorgarh,18.0,chittorgarh,1.0,chittorgarh,5.3,chittorgarh,5.0,chittorgarh,130.0,chittorgarh,136.5,chittorgarh,123.5,chittorgarh,136.1,chittorgarh,Capital Expenditure for Quality Enhancement; | Brand Creation and Marketing Expenses | Funding the working capital requirements of our Company | General corporate purposes,chittorgarh,19.0,chittorgarh,0.0,0.0,0.0,294.6,0.0,0.0,0.0,5487.88,39.47,100.0,,36.0,True,3000.0,114000.0,5.1,13.0,130.0,7.4,118.0,118.0,130.0,7.0,14.0,19.0,4.0,9.0,13.0,2.7,5.3,7.4,16.0,42.0,56.0,0.0,0.0,15.0,30.0,53.0,85.0,-2.0,5.0,12.0,3.39,25.0,0.0,118.0,4.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,,GOYALSALT.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Goyal Salt Ltd.,Goyal Salt Limited,match
INE0M7501019,City Crops Agro Ltd.,SME,,544000.0,2023-09-26,2023-09-29,2023-10-10,25.0,15.0,Fixed Price,BSE SME,Turnaround Corporate,2023,MNM Stock Broking Pvt.Ltd.,chittorgarh,14.0,chittorgarh,1.0,chittorgarh,6.7,chittorgarh,,,25.5,chittorgarh,26.0,chittorgarh,24.9,chittorgarh,25.42,chittorgarh,To meet the working capital requirements of the company | General Corporate Purposes,chittorgarh,15.0,chittorgarh,0.0,2.2,4.8,3.5,0.0,16.12,35.85,52.05,8.0,86.51,54.7,25.0,False,6000.0,150000.0,16.7,2.0,56.0,1.5,25.0,45.0,56.0,1.0,3.0,3.0,1.0,2.0,2.0,1.1,1.4,1.5,12.0,29.0,32.0,0.0,0.0,0.0,14.0,32.0,40.0,-1.0,-12.0,-0.0,4.0,8.33,0.0,25.0,1.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,sharescart,,544000.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,City Crops Agro Ltd.,City Crops Agro Ltd,match
INE0QJ901011,Digikore Studios Ltd.,SME,DIGIKORE,,2023-09-25,2023-09-27,2023-10-04,171.0,30.48,Bookbuilding,NSE SME,Sarthi Capital Advisors,2023,Gretex Share Broking Pvt.Ltd.,chittorgarh,19.0,chittorgarh,9.0,chittorgarh,30.0,chittorgarh,8.22,chittorgarh,270.0,chittorgarh,283.5,chittorgarh,270.0,chittorgarh,283.5,chittorgarh,Funding Working Capital requirements | General Corporate Purposes,chittorgarh,30.0,chittorgarh,65.6,362.7,370.2,281.6,1000.17,1657.98,3948.85,8582.29,61.4,93.38,66.55,168.0,True,800.0,136800.0,-15.0,-7.0,36.0,-11.4,36.0,47.0,36.0,7.0,15.0,-4.0,4.0,10.0,-7.0,4.1,7.5,-5.7,5.0,42.0,35.0,1.0,8.0,5.0,19.0,58.0,82.0,1.0,-17.0,-22.0,11.11,80.0,0.2,36.0,4.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,sharescart,DIGIKORE.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Digikore Studios Ltd.,Digikore Studios Limited,match
INE0PSK01027,Saakshi Medtech & Panels Ltd.,SME,SAAKSHI,,2023-09-25,2023-09-27,2023-10-03,97.0,45.16,Bookbuilding,NSE SME,Hem Securities,2023,Hem Finlease Pvt.Ltd.,chittorgarh,43.0,chittorgarh,2.0,chittorgarh,4.4,chittorgarh,12.85,chittorgarh,146.0,chittorgarh,153.3,chittorgarh,146.0,chittorgarh,153.3,chittorgarh,"Repayment in full or in part, of certain of our outstanding borrowings | Funding to meet working capital requirements | General Corporate Purpose",chittorgarh,45.0,chittorgarh,37.4,200.8,75.9,91.7,843.42,1360.18,1199.44,4139.21,37.11,100.0,24.61,92.0,True,1200.0,116400.0,35.9,5.0,92.0,2.7,122.0,122.0,92.0,21.0,21.0,11.0,12.0,11.0,5.0,9.5,6.4,2.7,42.0,93.0,98.0,7.0,15.0,14.0,93.0,131.0,131.0,11.0,7.0,3.0,9.84,28.57,0.17,122.0,12.0,Mar 2023,1.0,sharescart,sharescart,investorgain,sharescart,SAAKSHI.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Saakshi Medtech & Panels Ltd.,Saakshi Medtech and Panels Limited,match
INE0NDX01019,Inspire Films Ltd.,SME,INSPIRE,,2023-09-25,2023-09-27,2023-10-05,59.0,21.23,Bookbuilding,NSE SME,Narnolia Financial,2023,Share India Securities Ltd.,chittorgarh,20.0,chittorgarh,1.0,chittorgarh,4.8,chittorgarh,6.03,chittorgarh,67.0,chittorgarh,70.35,chittorgarh,64.2,chittorgarh,67.85,chittorgarh,To meet the Working Capital requirements of the Company. | To meet out the General Corporate Purposes; and,chittorgarh,21.0,chittorgarh,0.0,0.0,0.0,129.1,0.0,0.0,0.0,2740.14,42.37,93.98,69.17,56.0,True,2000.0,118000.0,-15.5,-5.0,8.0,-3.8,49.0,30.0,8.0,7.0,6.0,-3.0,4.0,3.0,-5.0,4.1,1.9,-3.7,13.0,34.0,29.0,7.0,7.0,6.0,41.0,46.0,49.0,-2.0,-15.0,0.0,8.16,30.77,0.54,49.0,4.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,sharescart,INSPIRE.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Inspire Films Ltd.,Inspire Films Limited,match
INE0PW501021,Newjaisa Technologies Ltd.,SME,NEWJAISA,,2023-09-25,2023-09-27,2023-10-05,47.0,39.93,Bookbuilding,NSE SME,Indorient Financial,2023,Nikunj Stock Brokers Ltd.,chittorgarh,38.0,chittorgarh,2.0,chittorgarh,5.0,chittorgarh,11.36,chittorgarh,71.0,chittorgarh,74.55,chittorgarh,67.45,chittorgarh,70.8,chittorgarh,"Expansion of refurbishment facility and purchase of plant, machinery and equipment | Investment in technology development | Branding & Marketing | Funding Working Capital requirement | Repayment of Bank facilities | General Corporate purposes",chittorgarh,40.0,chittorgarh,0.0,0.0,0.0,6.9,0.0,0.0,0.0,273.53,10.64,94.23,,44.0,True,3000.0,141000.0,-67.1,-1.0,66.0,-0.7,45.0,62.0,66.0,9.0,9.0,1.0,7.0,6.0,-1.0,3.0,2.0,-0.3,9.0,55.0,78.0,0.0,2.0,2.0,22.0,66.0,94.0,-4.0,-21.0,-7.0,15.56,77.78,0.0,45.0,7.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,,NEWJAISA.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Newjaisa Technologies Ltd.,Newjaisa Technologies Limited,match
INE08NJ01024,Arabian Petroleum Ltd.,SME,ARABIAN,,2023-09-25,2023-09-27,2023-10-09,70.0,20.24,Fixed Price,NSE SME,Hem Securities,2023,Hem Finlease Pvt.Ltd.,chittorgarh,19.0,chittorgarh,1.0,chittorgarh,5.0,chittorgarh,,,77.4,chittorgarh,78.8,chittorgarh,74.25,chittorgarh,76.25,chittorgarh,To meet Working Capital requirements | General Corporate Purpose,chittorgarh,20.0,chittorgarh,0.0,15.7,23.2,19.9,0.0,159.12,234.73,403.06,12.86,80.0,61.47,70.0,False,2000.0,140000.0,7.8,9.0,285.0,9.0,,262.0,285.0,,15.0,17.0,,7.0,9.0,,6.2,8.3,,49.0,58.0,,1.0,1.0,,99.0,106.0,,-9.0,12.0,,,,,,,0.0,sharescart,sharescart,investorgain,sharescart,ARABIAN.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Arabian Petroleum Ltd.,Arabian Petroleum Limited,match
INE0MIO01019,Organic Recycling Systems Ltd.,SME,,543997.0,2023-09-21,2023-09-26,2023-10-06,200.0,50.0,Fixed Price,BSE SME,Arihant Capital,2023,Arihant Capital Markets Ltd.,chittorgarh,47.0,chittorgarh,3.0,chittorgarh,6.0,chittorgarh,,,215.0,chittorgarh,225.75,chittorgarh,214.0,chittorgarh,225.75,chittorgarh,Reduction of the aggregate outstanding borrowings of the Company | Towards general corporate purposes,chittorgarh,50.0,chittorgarh,0.0,2.0,1.2,1.6,0.0,49.5,29.75,79.51,5.0,30.14,20.35,200.0,False,600.0,120000.0,9.8,16.0,44.0,20.4,25.0,27.0,44.0,12.0,11.0,21.0,4.0,8.0,16.0,7.0,10.1,18.2,26.0,82.0,135.0,67.0,31.0,35.0,112.0,126.0,185.0,-24.0,3.0,-7.0,16.0,15.38,2.58,25.0,4.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,sharescart,,543997.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Organic Recycling Systems Ltd.,Organic Recycling Systems Ltd,match
INE0PIC01017,Hi-Green Carbon Ltd.,SME,HIGREEN,,2023-09-21,2023-09-25,2023-09-28,75.0,52.8,Bookbuilding,NSE SME,Beeline Capital,2023,Spread X Securities Pvt.Ltd.,chittorgarh,42.0,chittorgarh,8.0,chittorgarh,15.1,chittorgarh,14.88,chittorgarh,77.0,chittorgarh,80.85,chittorgarh,75.45,chittorgarh,80.85,chittorgarh,Setting up of new Manufacturing Unit at Maharashtra | To Meet Working Capital Requirements | General Corporate Purpose,chittorgarh,53.0,chittorgarh,70.0,236.8,196.4,168.9,1846.68,1875.14,3628.55,8918.98,26.67,100.0,71.83,71.0,True,1600.0,120000.0,16.7,11.0,97.0,4.5,78.0,70.0,97.0,20.0,18.0,21.0,12.0,10.0,11.0,6.5,4.1,4.5,24.0,76.0,87.0,4.0,14.0,31.0,45.0,105.0,141.0,10.0,-2.0,12.0,15.38,50.0,0.17,78.0,12.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,sharescart,HIGREEN.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Hi-Green Carbon Ltd.,Hi-Green Carbon Limited,match
INE00C401011,Mangalam Alloys Ltd.,SME,MAL,,2023-09-21,2023-09-25,2023-10-04,80.0,54.91,Fixed Price,NSE SME,Expert Global,2023,Rikhav Securities Ltd.,chittorgarh,46.0,chittorgarh,6.0,chittorgarh,10.9,chittorgarh,,,80.0,chittorgarh,80.0,chittorgarh,76.0,chittorgarh,76.0,chittorgarh,Working capital requirement; | Capital Expenditure for business expansion and research and Development; | General Corporate Purposes; and,chittorgarh,55.0,chittorgarh,0.0,2.4,8.7,5.6,0.0,66.17,239.69,305.86,31.25,100.0,42.17,80.0,False,1600.0,128000.0,14.8,13.0,431.0,5.4,303.0,305.0,431.0,38.0,35.0,55.0,10.0,11.0,13.0,5.5,4.6,5.4,79.0,135.0,143.0,58.0,52.0,47.0,332.0,390.0,460.0,13.0,9.0,1.0,3.3,12.66,0.73,303.0,10.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,sharescart,MAL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Mangalam Alloys Ltd.,Mangalam Alloys Limited,match
INE0QP001012,Marco Cables & Conductors Ltd.,SME,MARCO,,2023-09-21,2023-09-25,2023-09-28,36.0,18.73,Fixed Price,NSE SME,Shreni Shares,2023,Shreni Shares Ltd.,chittorgarh,8.0,chittorgarh,9.0,chittorgarh,47.4,chittorgarh,,,38.7,chittorgarh,40.6,chittorgarh,37.05,chittorgarh,40.6,chittorgarh,Funding of capital expenditure requirements of the Company towards purchase of: (i) Solar Power System and (ii) 1 + 12 Rigid Stranding Machine | Funding Incremental Working Capital Requirements | General Corporate Purposes | Total,chittorgarh,19.0,chittorgarh,0.0,24.4,35.2,30.9,0.0,228.1,329.97,578.67,16.67,100.0,72.18,36.0,False,3000.0,108000.0,12.9,5.0,111.0,2.8,57.0,72.0,111.0,9.0,11.0,14.0,3.0,3.0,5.0,1.9,1.6,2.8,18.0,27.0,32.0,15.0,17.0,8.0,71.0,80.0,83.0,0.0,-4.0,12.0,5.26,16.67,0.83,57.0,3.0,Mar 2023,1.0,sharescart,sharescart,investorgain,sharescart,MARCO.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Marco Cables & Conductors Ltd.,Marco Cables & Conductors Limited,match
INE0P6701019,Madhusudan Masala Ltd.,SME,MADHUSUDAN,,2023-09-18,2023-09-21,2023-09-26,70.0,23.8,Bookbuilding,NSE SME,Hem Securities,2023,Hem Finlease Pvt.Ltd.,chittorgarh,23.0,chittorgarh,1.0,chittorgarh,4.2,chittorgarh,6.76,chittorgarh,120.0,chittorgarh,124.0,chittorgarh,114.0,chittorgarh,114.0,chittorgarh,Funding to meet working capital requirements | General Corporate Purpose,chittorgarh,24.0,chittorgarh,86.9,574.1,592.7,444.3,1034.23,2049.47,4937.44,10573.63,28.57,100.0,81.7,66.0,True,2000.0,140000.0,6.4,15.0,231.0,10.9,,,231.0,,,26.0,,,15.0,,,10.4,,,94.0,,,9.0,,,179.0,,,-39.0,,,,,,,0.0,sharescart,sharescart,ipowatch,sharescart,MADHUSUDAN.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Madhusudan Masala Ltd.,Madhusudan Masala Limited,match
INE0P4P01011,Techknowgreen Solutions Ltd.,SME,,543991.0,2023-09-18,2023-09-21,2023-09-27,86.0,16.72,Fixed Price,BSE SME,Indorient Financial,2023,Alacrity Securities Ltd.,chittorgarh,16.0,chittorgarh,1.0,chittorgarh,5.9,chittorgarh,,,87.0,chittorgarh,91.35,chittorgarh,86.1,chittorgarh,91.35,chittorgarh,Investment in research and development (“R&D”) initiatives which includes hiring of experienced R&D resources and purchase of equipment to support R&D initiatives | Investment in office Premises | Refurbishment of new office premises and purchase of office equipment’s | Expansion of our execution and support service teams including hiring of resources with expertise in environmental consulting | Repayment of Bank facilities | General Corporate purposes,chittorgarh,17.0,chittorgarh,0.0,9.1,15.8,13.0,0.0,75.9,132.24,217.0,5.81,64.52,54.07,86.0,False,1600.0,137600.0,8.4,8.0,33.0,10.2,,23.0,33.0,,9.0,10.0,,6.0,8.0,,8.3,10.2,,28.0,35.0,,0.0,2.0,,30.0,39.0,,-5.0,7.0,,,,,,,0.0,sharescart,sharescart,ipowatch,sharescart,,543991.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Techknowgreen Solutions Ltd.,Techknowgreen Solutions Ltd,match
INE0OJM01017,Master Components Ltd.,SME,MASTER,,2023-09-18,2023-09-21,2023-09-29,140.0,15.43,Fixed Price,NSE SME,Aryaman Financial,2023,Aryaman Capital Markets Ltd.,chittorgarh,9.0,chittorgarh,6.0,chittorgarh,40.0,chittorgarh,,,140.4,chittorgarh,142.0,chittorgarh,140.15,chittorgarh,140.2,chittorgarh,Funding Working capital requirements; | General Corporate Purpose,chittorgarh,15.0,chittorgarh,0.0,5.9,10.1,8.2,0.0,45.44,77.99,126.51,14.29,100.0,64.92,140.0,False,1000.0,140000.0,8.6,6.0,42.0,16.2,21.0,25.0,42.0,3.0,5.0,7.0,2.0,3.0,6.0,5.2,6.7,16.2,12.0,23.0,29.0,0.0,0.0,0.0,17.0,26.0,43.0,3.0,2.0,2.0,9.52,16.67,0.0,21.0,2.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,sharescart,MASTER.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Master Components Ltd.,Master Components Limited,match
INE0OMO01025,Cellecor Gadgets Ltd.,SME,CELLECOR,,2023-09-15,2023-09-20,2023-09-28,92.0,50.77,Bookbuilding,NSE SME,Narnolia Financial,2023,SS Corporate Securities Ltd. Kantilal Chhaganlal Securities Pvt.Ltd.,chittorgarh,48.0,chittorgarh,3.0,chittorgarh,5.9,chittorgarh,14.46,chittorgarh,92.0,chittorgarh,96.6,chittorgarh,88.15,chittorgarh,96.6,chittorgarh,Working Capital Requirement | General Corporate Purposes,chittorgarh,51.0,chittorgarh,57.6,176.5,124.1,116.3,1461.75,1344.52,2204.97,5906.42,10.87,69.95,51.54,87.0,True,1200.0,110400.0,61.3,31.0,1026.0,1.5,264.0,500.0,1026.0,13.0,30.0,54.0,8.0,16.0,31.0,0.6,0.8,1.4,14.0,90.0,156.0,6.0,0.0,0.0,70.0,186.0,335.0,-21.0,-102.0,-34.0,3.03,57.14,0.43,264.0,8.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,sharescart,CELLECOR.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Cellecor Gadgets Ltd.,Cellecor Gadgets Limited,match
INE0LXA01019,Holmarc Opto-Mechatronics Ltd.,SME,HOLMARC,,2023-09-15,2023-09-20,2023-09-25,40.0,11.4,Fixed Price,NSE SME,Finshore Management,2023,Nikunj Stock Brokers Ltd.,chittorgarh,11.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,65.25,chittorgarh,68.5,chittorgarh,65.0,chittorgarh,68.5,chittorgarh,Funding Capital Expenditure towards Purchase of Additional Plant & Machinery | To meet the Working Capital Requirements | General Corporate Purposes,chittorgarh,11.0,chittorgarh,0.0,93.3,75.8,85.8,0.0,531.64,431.95,978.23,32.5,87.3,62.54,40.0,False,3000.0,120000.0,10.8,4.0,37.0,3.7,29.0,33.0,37.0,5.0,6.0,6.0,4.0,3.0,4.0,4.9,3.4,3.7,12.0,24.0,27.0,1.0,0.0,0.0,16.0,27.0,31.0,2.0,2.0,3.0,13.79,33.33,0.08,29.0,4.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,sharescart,HOLMARC.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Holmarc Opto-Mechatronics Ltd.,Holmarc Opto-Mechatronics Limited,match
INE0Q7P01013,Kody Technolab Ltd.,SME,KODYTECH,,2023-09-15,2023-09-20,2023-09-27,160.0,27.52,Fixed Price,NSE SME,Beeline Capital,2023,Spread X Securities Pvt.Ltd.,chittorgarh,26.0,chittorgarh,2.0,chittorgarh,7.1,chittorgarh,,,170.0,chittorgarh,178.5,chittorgarh,169.0,chittorgarh,178.5,chittorgarh,"Funding Capital Expenditure toward setting up development center at gift city, Gandhinagar | Funding incremental Working Capital Requirement of the Company | Repayment/ prepayment of certain borrowings availed by the Company | General Corporate Purpose",chittorgarh,28.0,chittorgarh,0.0,41.2,53.6,51.6,0.0,566.5,736.99,1418.66,18.75,100.0,73.01,160.0,False,800.0,128000.0,11.6,18.0,72.0,13.8,,,72.0,,,26.0,,,18.0,,,13.8,,,79.0,,,0.0,,,112.0,,,-8.0,,,,,,,0.0,sharescart,sharescart,ipowatch,sharescart,KODYTECH.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Kody Technolab Ltd.,Kody Technolab Limited,match
INE0OWX01025,Kundan Edifice Ltd.,SME,KEL,,2023-09-12,2023-09-15,2023-09-26,91.0,25.23,Fixed Price,NSE SME,Fedex Securities,2023,Gretex Share Broking Pvt.Ltd.,chittorgarh,24.0,chittorgarh,1.0,chittorgarh,4.0,chittorgarh,,,75.0,chittorgarh,78.75,chittorgarh,71.25,chittorgarh,78.75,chittorgarh,Meeting incremental working capital requirements; and | General corporate purposes,chittorgarh,25.0,chittorgarh,0.0,35.7,44.1,42.3,0.0,450.02,556.59,1066.27,38.46,99.0,72.28,91.0,False,1200.0,109200.0,11.8,8.0,98.0,7.7,60.0,84.0,98.0,9.0,9.0,17.0,5.0,3.0,8.0,2.7,2.9,7.7,8.0,32.0,40.0,5.0,6.0,8.0,30.0,58.0,81.0,-2.0,-10.0,5.0,8.33,62.5,0.62,60.0,5.0,Mar 2023,1.0,sharescart,sharescart,ipowatch,sharescart,KEL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Kundan Edifice Ltd.,Kundan Edifice Limited,match
